Unnamed: 0,RecipeDB Ingredient,Sueatable Ingredient,Similarity
1184,chambord raspberry liquor,CRANBERRY JUICE,0.8753483
1190,celery root,CELERY,0.92519176
1192,parmigiano,PARMIGIANO REGGIANO,0.9292879
1195,fusilli,PECORINO,0.85441417
1199,radicchio,CUCUMBER,0.81986284
1200,chicken tenderloin,CHICKEN WITH BONE,0.8896619
1202,baby potato,POTATO,0.8356904
1207,turbinado sugar,CANE SUGAR,0.86269224
1208,wheat pastry flour,WHOLE WHEAT FLOUR,0.93235195
1209,sugar syrup,BEET SUGAR,0.864167
1211,trout,TROUT,0.99999976
1214,lobster meat,LOBSTER,0.9114301
1216,chocolate square,CHOCOLATE,0.9266585
1217,coffee powder,COFFEE POWDER,1.0
1219,corn cob,CORN CAN,0.93429947
1222,pomegranate,POMEGRANATE,1.0
1223,milk powder,MILK CHOCOLATE,0.84721214
1224,crisco,CARROB,0.88625777
1226,frying chicken,CHICKEN WITH BONE,0.8562872
1229,beefsteak tomato,TOMATO CHOP,0.8549153
1230,white bread flour,WHOLE WHEAT FLOUR,0.8146101
1234,pork fillet,PORK HAM,0.9218811
1237,boston lettuce,LETTUCE,0.81432796
1239,tortellini,PECORINO,0.88769907
1240,pineapple ring,PINEAPPLE,0.9251194
1243,bulgar wheat,WHEAT,0.92716014
1244,halloumi cheese,CHEESE,0.86990297
1245,spanish olive,OLIVE OIL,0.8182148
1247,linguine pasta,PASTA,0.90890074
1252,nonfat yogurt,YOGURT FLAVOUR,0.8775797
1253,butter margarine,BUTTER,0.8201766
1254,red snapper,RED CHILLI,0.84307337
1256,sweetcorn,RASPBERRY,0.8642689
1258,vanilla pod,VANILLA,0.95219886
1260,ghee butter,BUTTER,0.84791535
1261,biscuit mix,MUNG BEAN FLOUR,0.8138456
1263,cheese ravioli,CHEESE SEMIHARD,0.884186
1264,emmenthaler cheese,CHEESE,0.8790399
1265,bouillon,CAMEMBERT,0.8418107
1266,chocolate pudding mix,CHOCOLATE CREAM COOKY,0.9196599
1273,cake,CAKE,1.0000001
1274,natural peanut butter,PEANUT BUTTER,0.8737091
1275,beef base,BEEF WITH BONE,0.8920256
1276,heirloom tomato,TOMATO PEEL,0.8952247
1277,creme de cacao,CASHEW NUT,0.8195936
1278,chicken part,CHICKEN WITH BONE,0.8232572
1279,hing,EMMENTAL,0.8742213
1281,cabbage leaf,CABBAGE LEAF,1.0
1283,lime leaf,LIME,0.84545213
1284,potato traditional,POTATO,0.8834988
1286,custard powder,HAZELNUT PASTE,0.8175312
1287,sugar substitute,CANE SUGAR,0.8549894
1289,bibb lettuce,LETTUCE,0.9476741
1291,lemon lime beverage,LEMON,0.8183168
1292,roquefort cheese,CHEESE,0.8848234
1293,ear corn,CORN CAN,0.8977859
1295,ha avocado,AVOCADO,0.96658075
1296,camembert cheese,CHEESE,0.9015409
1301,beef shank,BEEF WITH BONE,0.91195583
1302,romaine lettuce heart,LETTUCE,0.8826494
1305,frangelico,CAMEMBERT,0.82754683
1306,cracker,WHOLEGRAIN CRACKER,0.87191296
1310,raspberry vinegar,RASPBERRY,0.8929078
1322,vanilla pudding,HAZELNUT CREAM,0.8488612
1324,focaccia bread,BREAD WHOLE,0.836606
1327,beef eye,BEEF WITH BONE,0.89946234
1329,pimento pepper,PEPPER,0.875786
1334,marmalade,MARGARINE,0.83415747
1336,kumara,HAKE,0.81551254
1339,bulk pork sausage,PORK SAUSAGE,0.94925475
1344,beef stock cube,BEEF WITH BONE,0.8281396
1346,head broccoli,BROCCOLI,0.9492992
1347,straw mushroom,MUSHROOM,0.8554381
1348,mushroom cap,MUSHROOM,0.91342044
1351,szechwan pepper,PEPPER,0.85641104
1353,beef liver,BEEF WITH BONE,0.9011812
1355,no salt tomato sauce,PESTO WITHOUT GARLIC,0.8327554
1356,potato flour,POTATO,0.8124207
1358,crawfish tail,MAKEREL FISH STICK,0.86514086
1360,chocolate ice cream,CHOCOLATE CREAM COOKY,0.92503405
1361,oriental sesame oil,SESAME SEED,0.8682784
1362,kielbasa sausage,PORK SAUSAGE,0.83409476
1369,turkey sausage,PORK SAUSAGE,0.85951567
1372,corn husk,CORN CAN,0.9314668
1373,salt cod fish,COD FISH STICK,0.9240441
1376,grapefruit,GRAPE,0.857602
1377,head romaine lettuce,LETTUCE,0.90597916
1379,muscovado sugar,CANE SUGAR,0.86620873
1380,pesto,PESTO,1.0000001
1383,espresso coffee,COFFEE POWDER,0.8775652
1384,raspberry preserve,CRANBERRY,0.8871336
1385,pea pod,PEA,0.839919
1390,center pork chop,PORK SAUSAGE,0.88637835
1391,pineapple chunk juice,PINEAPPLE JUICE,0.9326509
1393,masa harina flour,MILLET FLOUR,0.8842764
1394,custard,KETCHUP,0.83225226
1395,potato chip,POTATO,0.836318
1399,wheat,WHEAT,0.99999976
1402,almond essence,ALMOND PASTE,0.94575703
1403,sazon goya,QUINOA,0.8375654
1404,ricotta,RICOTTA,1.0
1405,bulgur wheat,DURUM WHEAT,0.93555725
1407,turkey bacon,BACON,0.8692145
1408,wheat pasta,WHOLE WHEAT FLOUR,0.8414875
1409,anise,HAKE,0.86332864
1410,almond flour,ALMOND PASTE,0.9362573
1411,cane sugar,CANE SUGAR,1.0000002
1412,chocolate baking square,CHOCOLATE CREAM COOKY,0.8771622
1414,apple pie filling,APPLE JUICE,0.83802795
1415,corn niblets,CORN CAN,0.89490604
1416,banana leaf,BANANA,0.92225206
1417,curd,OAT,0.8282571
1418,neufchatel cheese,CHEESE,0.8316383
1420,beef cube,BEEF WITH BONE,0.87501
1421,mutton,OAT,0.83337224
1425,yellow lentil,LENTIL,0.8143506
1428,catfish fillet,CATFISH,0.92000043
1429,yellow potato,POTATO,0.8150737
1430,pork shoulder roast,PORK SAUSAGE,0.9070132
1431,green plantain,GREEN BEAN,0.9082305
1435,cod fillet,COD FISH STICK,0.86237913
1437,red radish,RED CHILLI,0.8838599
1438,honeydew melon,WATERMELON,0.81799555
1440,tagliatelle pasta noodle,PASTA,0.82159764
1441,gnocchi,STRACCHINO,0.9007031
1442,pork bean,PORK HAM,0.9021554
1444,orange extract,ORANGE,0.88093126
1445,sandwich bun,BACON,0.8326254
1446,grain bread,BREAD WHOLE,0.8337892
1449,gluten flour,SORGHUM FLOUR,0.8983321
1451,apricot nectar,APRICOT,0.87237895
1453,tuna olive oil,TUNA,0.8203026
1454,ham steak,PORK HAM,0.8724075
1457,oat bran,OAT,0.8191803
1458,corn muffin mix,CORNFLAKES CEREAL,0.8865656
1460,bocconcini,PECORINO,0.858147
1462,graham cracker crust,WHOLEGRAIN CRACKER,0.8447412
1465,fillet,QUORN,0.8556364
1466,grape juice,GRAPE,0.87122965
1467,portabella mushroom cap,MUSHROOM,0.82773924
1474,tempeh,TEMPEH,0.9999999
1476,wakame,HAKE,0.87322354
1477,buckwheat flour,BUCKWHEAT FLOUR,1.0000002
1478,aniseed,HAKE,0.86211437
1482,chicken base,CHICKEN WITH BONE,0.8204931
1484,ro tel tomato,TOMATO,0.9175569
1486,vanilla wafer,VANILLA,0.88660324
1489,craisins,CAMEMBERT,0.8771988
1490,cracker crumb,WHOLEGRAIN CRACKER,0.902625
1493,swede,SWEDE,0.99999964
1496,vital wheat gluten,DURUM WHEAT,0.8294035
1497,butter lettuce,SOY YOGURT,0.8120152
1499,nicoise olive,OLIVE OIL,0.89857864
1501,brioche bread,BREAD WHOLE,0.86049026
1502,wheat bran,WHEAT,0.9196992
1503,rib beef,BEEF WITH BONE,0.9055419
1506,soybean,SOYBEAN,1.0000001
1507,sausage meat,PORK SAUSAGE,0.93914855
1508,pernod,CAMEMBERT,0.8935758
1510,prosciutto ham,BACON,0.8133706
1511,chicken soup base,CHICKEN WITH BONE,0.85761464
1513,pepperjack cheese,CHEESE SEMIHARD,0.83979577
1515,pickle juice,FLAVOR CRACKER,0.83660614
1519,orecchiette,PECORINO,0.8694669
1521,rib eye steak,BEEF WITH BONE,0.8486572
1523,stevia,CLEMENTINE,0.84845185
1526,peach schnapps,PEACH,0.8773707
1527,tomato basil pasta sauce,TOMATO CHOP,0.8131067
1529,lamb loin chop,LAMB WITH BONE,0.84103
1530,vegetable oil peanut,PEANUT OIL,0.82415307
1531,haddock fillet,HADDOCK,0.85619307
1534,consomme,CAMEMBERT,0.86199677
1539,fontina,CAMEMBERT,0.8505274
1541,chicken breast tender,CHICKEN WITH BONE,0.85238063
1543,chocolate curl,CHOCOLATE,0.94123334
1544,penne rigate,PLAICE,0.850524
1553,apricot half,APRICOT,0.94436294
1554,panko bread crumb,BREAD MULTICEREAL,0.8663969
1555,head lettuce,LETTUCE,0.92858434
1556,dark chocolate chip,DARK CHOCOLATE,0.9073217
1557,berry cranberry sauce,CRANBERRY JUICE,0.93448776
1558,ritz cracker,WHOLEGRAIN CRACKER,0.8600246
1562,tangerine,TANGERIN,0.8621501
1566,mung bean,MUNG BEAN FLOUR,0.88508964
1568,ajwain,HAKE,0.8560462
1569,red cherry,WINE RED,0.8826815
1570,beef bouillon powder,BEEF WITH BONE,0.817514
1571,broccoli rabe,BROCCOLI,0.9318396
1573,green mango,GREEN BEAN,0.81017506
1576,sole fillet,SOLE,0.8794819
1577,baking cocoa,COCOA CAKE,0.897403
1578,almond butter,ALMOND MILK,0.9301163
1580,japanese soy sauce,SOY CREAM,0.8296605
1581,chicken fillet,CHICKEN WITH BONE,0.89612836
1582,portobello mushroom,MUSHROOM,0.84711486
1583,slab bacon,BACON,0.9120922
1584,farina,CAMEMBERT,0.8541467
1585,chicken leg quarter,CHICKEN WITH BONE,0.88804734
1586,sugar cube,BEET SUGAR,0.83833015
1587,cheesecloth,CHEESE,0.8887203
1588,herring fillet,HERRING,0.9045702
1589,havarti cheese,CHEESE,0.8540498
1593,eggnog,EGGPLANT,0.8372581
1594,yeast cake,CAKE,0.87434787
1597,palm oil,PALM OIL,1.0000001
1599,cherry pepper,CHERRY,0.8182252
1603,jarlsberg cheese,CHEESE,0.84572273
1604,vegetable protein,VEGETABLE,0.89162093
1607,spiral pasta,PASTA,0.8805321
1608,mozzarella ball,MOZZARELLA,0.8631218
1609,garlic oil,GARLIC,0.91247225
1611,san marzano tomato,TOMATO ARRABBIATA,0.9034816
1613,bean thread noodle,BEAN FLOUR,0.85526896
1614,lamb meat,LAMB WITH BONE,0.8748337
1618,nutella,ALMOND,0.8369393
1619,mustard green,GREEN BEAN,0.8386601
1621,german chocolate cake mix,CHOCOLATE CREAM COOKY,0.84037745
1623,trout fillet,TROUT,0.93125176
1624,enoki mushroom,MUSHROOM,0.8885596
1625,quince,QUORN,0.8944484
1627,sponge cake,CAKE,0.8617569
1630,onion seed,ONION,0.87235695
1637,pretzel,CUCUMBER,0.82596487
1638,marshmallow creme,CASHEW NUT,0.8178896
1639,pastry flour,SORGHUM FLOUR,0.83528215
1642,table cream,CREAM,0.8236286
1645,strawberry preserve,STRAWBERRY,0.893859
1648,seitan,QUORN,0.859551
1649,apple juice concentrate,APPLE JUICE,0.97626805
1652,lamb fillet,LAMB WITH BONE,0.8762768
1662,red pepper paste,RED CHILLI,0.8366523
1663,haddock,HADDOCK,1.0
1665,sorrel,GHERKIN,0.8320756
1670,wheat couscous,WHOLE WHEAT FLOUR,0.8697946
1672,sardine,SARDINE,1.0000001
1673,pink grapefruit,STRAWBERRY JUICE,0.81057215
1674,rice cereal,CORNFLAKES CEREAL,0.8444752
1675,chili without bean,PESTO WITHOUT GARLIC,0.86020285
1676,red beet,RED CHILLI,0.82673454
1677,white corn tortilla,CORNFLAKES CEREAL,0.8392261
1680,kasseri cheese,CHEESE SEMIHARD,0.88415754
1682,galliano,STRACCHINO,0.8192508
1685,edam cheese,CHEESE,0.9052633
1687,green leaf lettuce,GREEN BEAN,0.8317602
1689,cream sherry,CREAM,0.8385999
1692,bun,PEA,0.8202663
1693,wheat flour tortilla,WHOLE WHEAT FLOUR,0.9157655
1694,crepe,PLAICE,0.8488612
1696,garlic chive,GARLIC,0.8909105
1697,bread cube,BREAD MULTICEREAL,0.8477676
1698,granola cereal,CORNFLAKES CEREAL,0.8461806
1700,bulk sausage,PORK SAUSAGE,0.8132588
1701,wheat penne,WHEAT,0.9375328
1703,linguica sausage,PORK SAUSAGE,0.8102502
1707,clove garlic,GARLIC,0.90830874
1709,pork cutlet,PORK NECK,0.9241958
1711,wheat bread crumb,WHOLE WHEAT FLOUR,0.886227
1714,fajita seasoning,CELERY,0.81120604
1717,chayotes,MILLET,0.8121522
1718,almond flavoring,ALMOND PASTE,0.90226805
1720,garlic crouton,GARLIC,0.8910068
1721,drambuie,GHERKIN,0.83225477
1724,pumpernickel bread,BREAD MULTICEREAL,0.8256307
1726,white wheat flour,WHOLE WHEAT FLOUR,0.8751204
1727,asadero cheese,CHEESE,0.88928044
1729,mostaccioli pasta,PASTA,0.8478152
1730,chanterelle mushroom,MUSHROOM,0.828521
1732,chocolate shaving,CHOCOLATE CREAM COOKY,0.89637625
1733,pickling cucumber,CUCUMBER,0.8925457
1735,glutinous rice flour,MUNG BEAN FLOUR,0.8405908
1737,porridge oat,OAT MEAL,0.8761206
1741,naan bread,BREAD WHOLE,0.9133097
1743,plum jam,PLUM,0.86963844
1744,seashell pasta,EGG PASTA,0.826462
1750,buttermilk biscuit,SOY YOGURT,0.81603163
1753,sirloin beef,BEEF WITH BONE,0.8777833
1754,oleo,EMMENTAL,0.8312832
1757,beef sausage,PORK SAUSAGE,0.89775455
1758,coffee bean,COFFEE FILTER,0.93872076
1759,corn tortilla strip,CORN CAN,0.83966625
1761,fryer chicken,CHICKEN WITH BONE,0.86883515
1766,bucatini pasta,PASTA,0.8774151
1767,turkey meat,TURKEY WITH BONE,0.90788245
1769,lemon curd,LEMON,0.87780815
1770,pre mozzarella cheese,CHEESE SEMIHARD,0.8553159
1772,bran cereal,CORNFLAKES CEREAL,0.82997525
1773,tomato jalapeno,TOMATO ARRABBIATA,0.8785595
1775,breakfast sausage,BACON,0.840494
1776,ear corn cob,CORN CAN,0.895648
1777,yellow tomato,TOMATO PEEL,0.85704446
1780,tart shell,STARCHY ROOT,0.8116014
1781,gorgonzola cheese,CHEESE SEMIHARD,0.88912535
1784,rice milk,RICE MILK,1.0000002
1785,lamb stew meat,LAMB WITH BONE,0.81718254
1786,cream cheese spread,CHEESE SEMIHARD,0.8147749
1787,crawfish,CUTTLEFISH,0.86535496
1789,sirloin tip steak,BEEF WITH BONE,0.8303351
1790,pappardelle pasta,PASTA,0.87642604
1792,cachaca,CARROB,0.8213238
1793,roast pork,PORK SAUSAGE,0.88979495
1795,vegetable bouillon,VEGETABLE,0.8371532
1796,garlic flake,GARLIC,0.89365476
1798,cake yeast,CAKE,0.9142288
1800,mincemeat,OAT MEAL,0.83788
1801,crust,PLAICE,0.8199565
1802,carnation milk,ALMOND MILK,0.82576215
1803,bean paste,BEAN FLOUR,0.89578605
1804,flat bread,BREAD PLAIN,0.9309921
1805,peach juice,PEACH,0.92074484
1807,back bacon,BACON,0.9573294
1808,beef marrow,BEEF WITH BONE,0.92071104
1810,spelt flour,MILLET FLOUR,0.87179863
1812,corn flake crumb,CORNFLAKES CEREAL,0.88956046
1814,wheat lasagna noodle,SOY YOGURT,0.81878513
1816,steak seasoning,BEEF WITH BONE,0.8175063
1817,tomato garlic,TOMATO PUREE,0.89113426
1818,orange wedge,ORANGE,0.8990242
1819,mesclun,CARROB,0.8258557
1821,leaf lettuce,LETTUCE,0.9299993
1822,pork neck,PORK NECK,0.9999999
1825,vegetable carrot,VEGETABLE,0.82635695
1827,bean sauce,BEAN FLOUR,0.8667948
1828,hamburger meat,BEEF WITH BONE,0.83255684
1829,digestive biscuit,KETCHUP,0.81064326
1832,plain white flour,BREAD PLAIN,0.8426014
1833,mango juice,MANGO JUICE,1.0
1839,peach preserve,PEACH,0.9286146
1840,chocolate morsel,CHOCOLATE,0.94208753
1841,apricot brandy,APRICOT,0.8394673
1842,bosc pear,PEAR,0.93118954
1843,chicken stock beef,CHICKEN WITH BONE,0.8669695
1847,oat flour,SORGHUM FLOUR,0.92655337
1850,pork sausage link,PORK SAUSAGE,0.97243
1851,cornbread,CORN CAN,0.857619
1856,capellini,PECORINO,0.8606092
1857,green tea,COFFEE GREEN,0.8632649
1859,calamari,TANGERIN,0.8157327
1860,cheddar monterey jack cheese,CHEESE SEMIHARD,0.8406222
1862,caramel,CRANBERRY,0.8204879
1864,coconut flour,COCONUT MILK,0.85912067
1866,pork mince,PORK HAM,0.93956643
1867,lamb cutlet,LAMB WITH BONE,0.85065114
1868,treacle,BARNACLE,0.838415
1869,buttery cracker,FLAVOR CRACKER,0.88114053
1872,greek feta cheese,CHEESE SEMIHARD,0.825457
1873,cannellini,STRACCHINO,0.89567906
1874,angel food cake,CAKE,0.8379705
1876,jalapeno jack cheese,CHEESE SEMIHARD,0.8440455
1877,asian pear,PEAR,0.84198123
1879,amaretti cooky,COOKY,0.8920187
1880,sumaq,HAKE,0.81312305
1882,agave syrup,YEAST COMPRESS,0.8103543
1887,macaroni noodle,SOY YOGURT,0.814944
1888,mango pulp,MANGO JUICE,0.9228681
1889,egg wash,EGG,0.85793984
1890,apple butter,APPLE JUICE,0.91129255
1892,lardons,CAMEMBERT,0.8766172
1896,orange section,ORANGE,0.9593115
1897,leaf thyme,CAULIFLOWER,0.8166342
1898,snap pea,PEA,0.8977128
1900,melon,MELON,1.0
1902,millet,MILLET,0.99999994
1905,tripe,PLAICE,0.8231293
1906,thai peanut sauce,PEANUT BUTTER,0.824395
1907,cheese spread,CHEESE SEMIHARD,0.8934674
1908,sun tomato paste,TOMATO PEEL,0.87173176
1909,pork steak,PORK WITH BONE,0.9030764
1910,english pea,PEA,0.82130605
1911,soy flour,SOY MEAL,0.9134891
1915,baby onion,ONION,0.8328065
1917,red miso,RED CHILLI,0.86875397
1920,passata,QUINOA,0.84143275
1922,hunt tomato sauce,TOMATO PUREE,0.8357205
1924,pomegranate syrup,POMEGRANATE,0.8997611
1925,mozzarella,MOZZARELLA,1.0000002
1926,tangerine juice,CRANBERRY JUICE,0.82266307
1927,guava,GUAVA,0.99999976
1929,asian sesame oil,SESAME SEED,0.8189266
1936,white shoepeg corn,CORNFLAKES CEREAL,0.8154745
1940,chocolate cake mix,CHOCOLATE CREAM COOKY,0.92101943
1941,taco cheese,CHEESE SEMIHARD,0.8475441
1942,citrus peel,PEAR JUICE,0.8263866
1945,caramel ice cream topping,ICE CREAM,0.8969106
1947,caramel topping,CRANBERRY JUICE,0.83030057
1951,green coriander,GREEN BEAN,0.9002917
1953,key lime,LIME,0.82968485
1954,mango nectar,MANGO JUICE,0.90555704
1955,kikkoman soy sauce,SOY CREAM,0.8873075
1956,cassava,GUAVA,0.86816204
1959,avocado oil,AVOCADO,0.89458275
1964,dripping,WATER,0.85355335
1966,green creme de menthe,COFFEE GREEN,0.8383582
1967,capicola,TANGERIN,0.86068535
1968,haricot bean,BEAN FLOUR,0.8455722
1969,tostada,GRANA PADANO,0.8636543
1970,clementine,CLEMENTINE,0.9999999
1971,campbell tomato soup,TOMATO PUREE,0.88174224
1972,cashew half,CASHEW NUT,0.88455665
1977,stew beef chunk,BEEF WITH BONE,0.8731618
1978,wheat breadcrumb,WHOLE WHEAT FLOUR,0.88898295
1980,vanilla soymilk,SOY YOGURT,0.82679963
1981,ditalini,STRACCHINO,0.8525857
1982,beef chuck steak,BEEF WITH BONE,0.8847292
1984,beef tongue,BEEF WITH BONE,0.90669084
1985,spanish olive oil,OLIVE OIL,0.9047086
1988,hazelnut liqueur,HAZELNUT PASTE,0.87592494
1990,morel,HAKE,0.857124
1992,chocolate bar,CHOCOLATE,0.9131547
1993,portobello mushroom cap,MUSHROOM,0.81614983
1994,lamb steak,LAMB WITH BONE,0.84925765
1996,nuoc nam,QUINOA,0.8268385
1998,loaf bread,BREAD WHOLE,0.8945437
1999,fruit chutney,PEAR JUICE,0.84763557
2001,tomato green chile,TOMATO PEEL,0.83975685
2004,campari,STRACCHINO,0.87335277
2005,cherry juice,CHERRY,0.82860994
2007,bartlett pear,PEAR,0.9214695
2011,octopus,OCTOPUS,1.0
2012,coffee ice cream,ICE CREAM,0.85900366
2017,range egg,EGG,0.86408997
2018,celery heart,CELERY,0.924754
2019,fennel leaf,FENNEL,0.8542408
2021,red pepper powder,RED CHILLI,0.82255024
2022,boursin cheese,CHEESE,0.8697115
2024,pork baby back rib,PORK WITH BONE,0.86876756
2029,rotisserie chicken,CHICKEN WITH BONE,0.85683316
2030,beef rump roast,PORK SAUSAGE,0.8459182
2031,sun tomato pesto,TOMATO PUREE,0.88710946
2032,cornbread mix,CORNFLAKES CEREAL,0.85102165
2041,guava nectar,GUAVA,0.824909
2042,fleur de sel,PLAICE,0.8271358
2044,egg bread,EGG PASTA,0.8803926
2056,shoulder lamb chop,LAMB WITH BONE,0.8251208
2059,fuji apple,APPLE,0.84724706
2060,cheese food,CHEESE SEMIHARD,0.88949305
2061,garlic butter,GARLIC,0.8737206
2062,mackerel,MACKEREL,1.0000001
2063,chocolate coffee bean,HAZELNUT CHOCOLATE,0.8368671
2064,nutritional yeast flake,YEAST COMPRESS,0.82930136
2065,barley flour,BARLEY,0.9052674
2066,tomato basil,TOMATO PUREE,0.90602225
2067,jiffy cornbread mix,CORNFLAKES CEREAL,0.86224884
2069,chicken turkey,CHICKEN WITH BONE,0.87351394
2071,apple jelly,APPLE JUICE,0.9157037
2075,chayote,TEMPEH,0.8345174
2076,italian pork sausage,PORK SAUSAGE,0.9047172
2088,non milk,SOLE,0.8278591
2091,cream milk,CREAM,0.88242435
2092,fritos corn chip,CORNFLAKES CEREAL,0.8726178
2094,beef dripping,BEEF WITH BONE,0.84139776
2095,coffee crystal,COFFEE POWDER,0.93757844
2098,oil olive,OLIVE OIL,0.9552162
2099,turkey broth,TURKEY WITH BONE,0.8406862
2100,fennel powder,FENNEL,0.8330542
2101,masa corn flour,MAIZE FLOUR,0.91108024
2102,rotelle pasta,PASTA,0.92005897
2104,garlic olive oil,GARLIC,0.8201049
2105,cream wheat,WHOLE WHEAT FLOUR,0.82669413
2106,catfish,CATFISH,0.99999976
2111,vegetable stock powder,VEGETABLE,0.8196589
2116,beef hot dog,BEEF WITH BONE,0.8183779
2117,gemelli pasta,PASTA,0.8639526
2119,marshmallow cream,CRANBERRY JUICE,0.81162214
2120,vanilla bean paste,HAZELNUT CREAM,0.8147528
2121,vanilla flavoring,VANILLA,0.85914004
2123,acinus di pepe pasta,PASTA,0.8814755
2125,wheat berry,WHEAT,0.8673039
2127,garlic head,GARLIC,0.9650036
2132,lemon twist,LEMON,0.93420494
2133,beef suet,BEEF WITH BONE,0.88566685
2134,beef stock chicken,CHICKEN WITH BONE,0.848059
2138,mizithra cheese,CHEESE SEMIHARD,0.85352325
2139,cashew butter,CASHEW NUT,0.87125707
2141,pancetta bacon,BACON,0.9331664
2146,calorie margarine,MARGARINE,0.89533347
2150,chocolate sprinkle,CHOCOLATE CREAM COOKY,0.9075315
2151,cavatappi pasta,PASTA,0.8865564
2152,sago,HAKE,0.8675432
2153,pasilla pepper,PEPPER,0.86708146
2155,tuna oil,TUNA,0.8931434
2158,cooking oatmeal,OAT MEAL,0.84424365
2160,green banana,GREEN BEAN,0.85985726
2162,chicken quarter,CHICKEN WITH BONE,0.85253745
2164,soy yogurt,SOY YOGURT,1.0000002
2165,cranberry bean,CRANBERRY,0.8957298
2166,rice bubble,RICE,0.92898655
2167,red shallot,RED CHILLI,0.8582263
2168,mango salsa,MANGO JUICE,0.8751494
2169,bing cherry,CHERRY,0.81338465
2171,apple pie spice,APPLE JUICE,0.8597877
2172,anjou pear,PEAR,0.89550376
2174,kirby cucumber,CUCUMBER,0.9346297
2176,ditalini pasta,PASTA,0.8760035
2177,adzuki bean,BEAN FLOUR,0.8690088
2180,fine bread crumb,CRISPBREAD,0.83413243
2182,goat meat,GOAT CHEESE,0.8402431
2185,mochiko rice flour,SORGHUM FLOUR,0.85927266
2186,tamale,RAISIN,0.81577575
2188,raspberry liqueur,CRANBERRY JUICE,0.8975223
2191,venison steak,BEEF WITH BONE,0.8535126
2193,paneer,WHITING,0.8246228
2198,chicken breast strip,CHICKEN WITH BONE,0.8285371
2199,asparagus tip,ASPARAGUS,0.9694905
2200,graham wafer crumb,GRAHAM FLOUR,0.86859006
2201,piri,HAKE,0.8170926
2202,fillet salmon,SALMON,0.92210335
2204,bean curd,BEAN FLOUR,0.86092913
2205,bottom beef roast,BEEF WITH BONE,0.81593907
2208,kelp,SQUID,0.8238572
2210,maui onion,ONION,0.81436616
2213,hellmann mayonnaise,MAYONNAISE,0.92426646
2217,rice powder,RICE,0.8474295
2218,nopales,QUINOA,0.8872057
2223,fruit juice,PEAR JUICE,0.8529023
2226,pork stew meat,PORK SAUSAGE,0.91261506
2227,dulce de leche,GRANA PADANO,0.84332675
2228,grape jelly,GRAPE,0.8571998
2229,tomato onion garlic,TOMATO CHOP,0.84187025
2230,coconut powder,COCONUT,0.87707675
2231,wheat bread flour,WHOLE WHEAT FLOUR,0.9351101
2232,pork butt roast,PORK SAUSAGE,0.89645195
2233,broccoli stem,BROCCOLI,0.9137237
2235,muesli,GHERKIN,0.83347565
